Date,ServiceName,MeterCategory,CostUSD,ResourceGroup,Tags,SubscriptionName,Location
2026-03-01,Azure Kubernetes Service,Node Hours,37.5386,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,southeastasia
2026-03-01,Azure Kubernetes Service,Node Hours,33.7708,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,southeastasia
2026-03-01,Azure Kubernetes Service,Node Hours,32.3055,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,eastus
2026-03-01,Azure Kubernetes Service,Node Hours,26.406,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,eastus
2026-03-01,Azure Kubernetes Service,Node Hours,37.4583,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,southeastasia
2026-03-01,Azure Kubernetes Service,Node Hours,34.6374,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,eastus
2026-03-01,Azure Kubernetes Service,Node Hours,32.3847,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,eastus
2026-03-01,Azure CDN,GB Transferred,7.5615,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,westeurope
2026-03-01,Azure CDN,GB Transferred,9.4032,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,eastus
2026-03-01,Azure CDN,GB Transferred,7.4328,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,westeurope
2026-03-01,Azure CDN,GB Transferred,7.9474,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,southeastasia
2026-03-01,Azure CDN,GB Transferred,8.6417,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,westeurope
2026-03-01,Azure CDN,GB Transferred,9.2935,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,eastus
2026-03-01,Azure CDN,GB Transferred,8.0601,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,westeurope
2026-03-01,Azure CDN,GB Transferred,7.6765,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,eastus
2026-03-01,Azure CDN,GB Transferred,8.1412,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,southeastasia
2026-03-01,Azure CDN,GB Transferred,8.8893,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,eastus
2026-03-01,Azure CDN,GB Transferred,9.0557,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,southeastasia
2026-03-01,Azure CDN,GB Transferred,7.2028,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,southeastasia
2026-03-01,Azure CDN,GB Transferred,8.3052,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,southeastasia
2026-03-01,Azure CDN,GB Transferred,7.1591,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,eastus
2026-03-01,Azure CDN,GB Transferred,8.8743,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,westeurope
2026-03-01,Azure Functions,Executions,9.8799,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,westeurope
2026-03-01,Azure Functions,Executions,8.729,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,eastus
2026-03-01,Azure Functions,Executions,10.8323,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,southeastasia
2026-03-01,Azure Functions,Executions,9.8051,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,eastus
2026-03-01,Azure Functions,Executions,9.711,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,southeastasia
2026-03-01,Azure Functions,Executions,9.3646,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,eastus
2026-03-01,Azure Functions,Executions,9.5112,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,westeurope
2026-03-01,Azure Functions,Executions,9.1913,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,eastus
2026-03-01,Azure Functions,Executions,8.8831,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,westeurope
2026-03-01,Azure Functions,Executions,10.571,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,eastus
2026-03-01,Azure Functions,Executions,9.096,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,eastus
2026-03-01,Azure Functions,Executions,9.0671,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,eastus
2026-03-01,Azure Functions,Executions,9.4073,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,westeurope
2026-03-01,Azure Functions,Executions,10.7384,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,southeastasia
2026-03-01,Azure Functions,Executions,10.4871,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,westeurope
2026-03-01,Azure Bandwidth,GB Egress,15.8561,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,southeastasia
2026-03-01,Azure Bandwidth,GB Egress,18.2555,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,southeastasia
2026-03-01,Azure Bandwidth,GB Egress,16.6003,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,southeastasia
2026-03-01,Azure Bandwidth,GB Egress,15.1924,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,southeastasia
2026-03-01,Azure Bandwidth,GB Egress,15.7358,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,eastus
2026-03-01,Azure Bandwidth,GB Egress,18.4722,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,eastus
2026-03-01,Azure Bandwidth,GB Egress,19.5222,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,westeurope
2026-03-01,Azure Bandwidth,GB Egress,16.9135,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,southeastasia
2026-03-01,Azure Bandwidth,GB Egress,15.6021,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,westeurope
2026-03-01,Azure Bandwidth,GB Egress,16.2555,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,eastus
2026-03-01,Azure Bandwidth,GB Egress,15.3122,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,eastus
2026-03-01,Azure Bandwidth,GB Egress,15.5277,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,southeastasia
2026-03-01,Azure Bandwidth,GB Egress,15.3823,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,southeastasia
2026-03-01,Azure Bandwidth,GB Egress,16.3229,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,eastus
2026-03-01,Azure Bandwidth,GB Egress,16.6189,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,eastus
2026-03-02,Virtual Machines,Compute Hours,270.5016,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,eastus
2026-03-02,Virtual Machines,Compute Hours,268.6964,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,eastus
2026-03-02,Virtual Machines,Compute Hours,292.9218,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,southeastasia
2026-03-02,Virtual Machines,Compute Hours,268.5018,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,westeurope
2026-03-02,Virtual Machines,Compute Hours,270.0857,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,southeastasia
2026-03-02,Virtual Machines,Compute Hours,269.8009,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,eastus
2026-03-02,Virtual Machines,Compute Hours,312.2367,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,westeurope
2026-03-02,Virtual Machines,Compute Hours,262.037,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,eastus
2026-03-02,Virtual Machines,Compute Hours,288.8704,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,westeurope
2026-03-02,Virtual Machines,Compute Hours,255.6917,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,westeurope
2026-03-02,Virtual Machines,Compute Hours,282.7919,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,eastus
2026-03-02,Virtual Machines,Compute Hours,287.6352,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,westeurope
2026-03-02,Virtual Machines,Compute Hours,300.9105,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,westeurope
2026-03-02,Virtual Machines,Compute Hours,264.6758,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,eastus
2026-03-02,Virtual Machines,Compute Hours,246.6712,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,southeastasia
2026-03-02,Azure Blob Storage,GRS Data Stored,40.9042,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,westeurope
2026-03-02,Azure Blob Storage,GRS Data Stored,47.8299,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,southeastasia
2026-03-02,Azure Blob Storage,GRS Data Stored,52.255,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,westeurope
2026-03-02,Azure Blob Storage,GRS Data Stored,47.3146,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,eastus
2026-03-02,Azure Blob Storage,GRS Data Stored,39.0103,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,southeastasia
2026-03-02,Azure Blob Storage,GRS Data Stored,47.1807,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,westeurope
2026-03-02,Azure Blob Storage,GRS Data Stored,40.2712,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,eastus
2026-03-02,Azure Blob Storage,GRS Data Stored,42.6266,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,southeastasia
2026-03-02,Azure Blob Storage,GRS Data Stored,44.7511,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,eastus
2026-03-02,Azure Blob Storage,GRS Data Stored,45.417,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,southeastasia
2026-03-02,Azure Blob Storage,GRS Data Stored,44.2687,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,westeurope
2026-03-02,Azure Blob Storage,GRS Data Stored,41.6286,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,westeurope
2026-03-02,Azure Blob Storage,GRS Data Stored,48.2078,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,eastus
2026-03-02,Azure Blob Storage,GRS Data Stored,41.9199,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,southeastasia
2026-03-02,Azure Blob Storage,GRS Data Stored,48.9784,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,eastus
2026-03-02,Azure SQL Database,vCore Hours,75.9839,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,southeastasia
2026-03-02,Azure SQL Database,vCore Hours,88.2554,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,southeastasia
2026-03-02,Azure SQL Database,vCore Hours,77.022,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,southeastasia
2026-03-02,Azure SQL Database,vCore Hours,80.077,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,westeurope
2026-03-02,Azure SQL Database,vCore Hours,82.5787,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,westeurope
2026-03-02,Azure SQL Database,vCore Hours,98.4243,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,westeurope
2026-03-02,Azure SQL Database,vCore Hours,96.7679,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,westeurope
2026-03-02,Azure SQL Database,vCore Hours,93.388,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,eastus
2026-03-02,Azure SQL Database,vCore Hours,86.8354,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,westeurope
2026-03-02,Azure SQL Database,vCore Hours,88.0413,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,southeastasia
2026-03-02,Azure SQL Database,vCore Hours,96.4442,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,westeurope
2026-03-02,Azure SQL Database,vCore Hours,92.0405,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,eastus
2026-03-02,Azure SQL Database,vCore Hours,86.7163,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,southeastasia
2026-03-02,Azure SQL Database,vCore Hours,98.1599,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,southeastasia
2026-03-02,Azure SQL Database,vCore Hours,92.9227,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,eastus
2026-03-02,Azure Kubernetes Service,Node Hours,57.5022,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,southeastasia
2026-03-02,Azure Kubernetes Service,Node Hours,53.9498,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,eastus
2026-03-02,Azure Kubernetes Service,Node Hours,53.4927,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,westeurope
2026-03-02,Azure Kubernetes Service,Node Hours,54.5718,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,eastus
2026-03-02,Azure Kubernetes Service,Node Hours,58.5889,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,eastus
2026-03-02,Azure Kubernetes Service,Node Hours,60.5074,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,westeurope
2026-03-02,Azure Kubernetes Service,Node Hours,48.9595,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,southeastasia
2026-03-02,Azure Kubernetes Service,Node Hours,46.4155,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,westeurope
2026-03-02,Azure Kubernetes Service,Node Hours,51.4554,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,westeurope
2026-03-02,Azure Kubernetes Service,Node Hours,54.2096,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,westeurope
2026-03-02,Azure Kubernetes Service,Node Hours,62.3315,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,westeurope
2026-03-02,Azure Kubernetes Service,Node Hours,54.8542,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,southeastasia
2026-03-02,Azure Kubernetes Service,Node Hours,57.5647,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,eastus
2026-03-02,Azure Kubernetes Service,Node Hours,58.391,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,southeastasia
2026-03-02,Azure Kubernetes Service,Node Hours,51.0903,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,westeurope
2026-03-02,Azure CDN,GB Transferred,15.5089,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,southeastasia
2026-03-02,Azure CDN,GB Transferred,12.8877,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,eastus
2026-03-02,Azure CDN,GB Transferred,15.6322,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,westeurope
2026-03-02,Azure CDN,GB Transferred,13.5522,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,eastus
2026-03-02,Azure CDN,GB Transferred,13.2915,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,westeurope
2026-03-02,Azure CDN,GB Transferred,12.3375,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,eastus
2026-03-02,Azure CDN,GB Transferred,13.9513,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,southeastasia
2026-03-02,Azure CDN,GB Transferred,16.4891,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,eastus
2026-03-02,Azure CDN,GB Transferred,14.2181,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,westeurope
2026-03-02,Azure CDN,GB Transferred,14.0415,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,westeurope
2026-03-02,Azure CDN,GB Transferred,12.8855,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,eastus
2026-03-02,Azure CDN,GB Transferred,14.4382,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,eastus
2026-03-02,Azure CDN,GB Transferred,13.9023,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,westeurope
2026-03-02,Azure CDN,GB Transferred,13.6303,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,westeurope
2026-03-02,Azure CDN,GB Transferred,14.3183,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,westeurope
2026-03-02,Azure Functions,Executions,13.2783,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,eastus
2026-03-02,Azure Functions,Executions,15.7287,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,eastus
2026-03-02,Azure Functions,Executions,14.1623,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,eastus
2026-03-02,Azure Functions,Executions,15.9135,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,southeastasia
2026-03-02,Azure Functions,Executions,14.8377,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,westeurope
2026-03-02,Azure Functions,Executions,14.9354,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,westeurope
2026-03-02,Azure Functions,Executions,13.9674,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,westeurope
